Event_id,Ad_id,User_id,Date,Time,Time_of_day,Event_type,Campaign_id,Ad_platform,Ad_type,Target_gender,Target_age_group,Target_interests,campaign_id,campaign_name,start_date,end_date,total_budget,user_gender,user_age,country,location,user_interests
49215,85,6dbad,15-06-2025,09:49:14,Morning,Impression,20,Facebook,Carousel,Female,18-24,Sports,20,Campaign_20_Winter,17-02-2025,18-05-2025,98904.66,Female,26,India,Davischester,Gaming
49215,85,6dbad,15-06-2025,09:49:14,Morning,Impression,20,Facebook,Carousel,Female,18-24,Finance,20,Campaign_20_Winter,17-02-2025,18-05-2025,98904.66,Female,26,India,Davischester,Travel
49215,85,6dbad,15-06-2025,09:49:14,Morning,Impression,20,Facebook,Carousel,Female,18-24,Sports,20,Campaign_20_Winter,17-02-2025,18-05-2025,98904.66,Female,26,India,Davischester,Travel
49215,85,6dbad,15-06-2025,09:49:14,Morning,Impression,20,Facebook,Carousel,Female,18-24,Finance,20,Campaign_20_Winter,17-02-2025,18-05-2025,98904.66,Female,26,India,Davischester,Fitness
49215,85,6dbad,15-06-2025,09:49:14,Morning,Impression,20,Facebook,Carousel,Female,18-24,Sports,20,Campaign_20_Winter,17-02-2025,18-05-2025,98904.66,Female,26,India,Davischester,Fitness
14291,163,0d013,11-06-2025,15:49:17,Afternoon,Impression,29,Facebook,Carousel,Female,25-34,Photography,29,Campaign_29_Winter,16-07-2025,06-10-2025,19773.66,Male,16,United States,Lake William,News
14291,163,0d013,11-06-2025,15:49:17,Afternoon,Impression,29,Facebook,Carousel,Female,25-34,Photography,29,Campaign_29_Winter,16-07-2025,06-10-2025,19773.66,Male,16,United States,Lake William,Finance
22321,82,723ef,31-07-2025,03:37:16,Night,Impression,24,Facebook,Stories,Female,18-24,Food,24,Campaign_24_Summer,30-03-2025,23-05-2025,56692.87,Male,33,United Kingdom,Haleberg,Sports
27527,99,e2858,31-07-2025,09:01:22,Morning,Impression,8,Facebook,Image,Female,35-44,Photography,8,Campaign_8_Q3,25-02-2025,07-04-2025,39953.19,Female,28,Germany,Oliviaton,Health
27527,99,e2858,31-07-2025,09:01:22,Morning,Impression,8,Facebook,Image,Female,35-44,Fitness,8,Campaign_8_Q3,25-02-2025,07-04-2025,39953.19,Female,28,Germany,Oliviaton,Health
32110,153,b0505,13-06-2025,19:27:08,Evening,Impression,46,Facebook,Video,All,18-24,Photography,46,Campaign_46_Winter,10-05-2025,07-08-2025,94023.76,Other,40,United States,Parkermouth,Technology
36991,105,6.30E+48,28-06-2025,05:23:15,Night,Impression,25,Instagram,Image,All,35-44,Art,25,Campaign_25_Winter,07-06-2025,04-09-2025,52725.49,Other,16,United States,North Corystad,Art
36991,105,6.30E+48,28-06-2025,05:23:15,Night,Impression,25,Instagram,Image,All,35-44,Art,25,Campaign_25_Winter,07-06-2025,04-09-2025,52725.49,Other,16,United States,North Corystad,Travel
36991,105,6.30E+48,28-06-2025,05:23:15,Night,Impression,25,Instagram,Image,All,35-44,Art,25,Campaign_25_Winter,07-06-2025,04-09-2025,52725.49,Other,16,United States,North Corystad,Technology
37652,67,b4221,10-05-2025,18:07:17,Evening,Impression,40,Facebook,Carousel,All,18-24,Technology,40,Campaign_40_Summer,04-03-2025,20-04-2025,53936.41,Male,16,United States,Pughtown,Travel
37652,67,b4221,10-05-2025,18:07:17,Evening,Impression,40,Facebook,Carousel,All,18-24,Travel,40,Campaign_40_Summer,04-03-2025,20-04-2025,53936.41,Male,16,United States,Pughtown,Travel
46683,139,e1e2b,11-05-2025,01:17:50,Night,Impression,12,Facebook,Stories,Male,18-24,Photography,12,Campaign_12_Q3,08-03-2025,01-06-2025,30525.65,Female,23,United States,Andrewburgh,Fitness
46683,139,e1e2b,11-05-2025,01:17:50,Night,Impression,12,Facebook,Stories,Male,18-24,Photography,12,Campaign_12_Q3,08-03-2025,01-06-2025,30525.65,Female,23,United States,Andrewburgh,Health
46683,139,e1e2b,11-05-2025,01:17:50,Night,Impression,12,Facebook,Stories,Male,18-24,Photography,12,Campaign_12_Q3,08-03-2025,01-06-2025,30525.65,Female,23,United States,Andrewburgh,Fashion
47893,140,e7f8d,30-06-2025,19:25:50,Evening,Impression,2,Facebook,Image,Female,All,Photography,2,Campaign_2_Launch,16-04-2025,07-07-2025,79342.41,Male,23,Australia,Aaronberg,Fashion
47893,140,e7f8d,30-06-2025,19:25:50,Evening,Impression,2,Facebook,Image,Female,All,Photography,2,Campaign_2_Launch,16-04-2025,07-07-2025,79342.41,Male,23,Australia,Aaronberg,Technology
5208,12,b4221,19-07-2025,08:04:47,Morning,Impression,45,Facebook,Stories,Female,35-44,Gaming,45,Campaign_45_Summer,26-05-2025,05-08-2025,53303.55,Male,16,United States,Pughtown,Travel
5208,12,b4221,19-07-2025,08:04:47,Morning,Impression,45,Facebook,Stories,Female,35-44,Technology,45,Campaign_45_Summer,26-05-2025,05-08-2025,53303.55,Male,16,United States,Pughtown,Travel
6633,36,766c4,03-06-2025,19:16:34,Evening,Impression,37,Facebook,Video,Male,18-24,Gaming,37,Campaign_37_Launch,18-05-2025,01-08-2025,46445.2,Male,26,Australia,West Michaelberg,Technology
6633,36,766c4,03-06-2025,19:16:34,Evening,Impression,37,Facebook,Video,Male,18-24,Health,37,Campaign_37_Launch,18-05-2025,01-08-2025,46445.2,Male,26,Australia,West Michaelberg,Technology
11706,176,9a803,03-08-2025,04:46:20,Night,Impression,13,Instagram,Video,All,25-34,Technology,13,Campaign_13_Winter,19-04-2025,01-07-2025,21855.42,Male,20,United Kingdom,Lucasview,Sports
11706,176,9a803,03-08-2025,04:46:20,Night,Impression,13,Instagram,Video,All,25-34,Technology,13,Campaign_13_Winter,19-04-2025,01-07-2025,21855.42,Male,20,United Kingdom,Lucasview,Art
11706,176,9a803,03-08-2025,04:46:20,Night,Impression,13,Instagram,Video,All,25-34,Technology,13,Campaign_13_Winter,19-04-2025,01-07-2025,21855.42,Male,20,United Kingdom,Lucasview,Finance
11787,61,d646a,10-06-2025,20:12:28,Evening,Click,38,Instagram,Carousel,All,35-44,Sports,38,Campaign_38_Q3,21-04-2025,27-05-2025,71038.28,Male,19,Brazil,New Davidberg,News
11787,61,d646a,10-06-2025,20:12:28,Evening,Click,38,Instagram,Carousel,All,35-44,Photography,38,Campaign_38_Q3,21-04-2025,27-05-2025,71038.28,Male,19,Brazil,New Davidberg,News
11787,61,d646a,10-06-2025,20:12:28,Evening,Click,38,Instagram,Carousel,All,35-44,Sports,38,Campaign_38_Q3,21-04-2025,27-05-2025,71038.28,Male,19,Brazil,New Davidberg,Food
11787,61,d646a,10-06-2025,20:12:28,Evening,Click,38,Instagram,Carousel,All,35-44,Photography,38,Campaign_38_Q3,21-04-2025,27-05-2025,71038.28,Male,19,Brazil,New Davidberg,Food
11787,61,d646a,10-06-2025,20:12:28,Evening,Click,38,Instagram,Carousel,All,35-44,Sports,38,Campaign_38_Q3,21-04-2025,27-05-2025,71038.28,Male,19,Brazil,New Davidberg,Fashion
11787,61,d646a,10-06-2025,20:12:28,Evening,Click,38,Instagram,Carousel,All,35-44,Photography,38,Campaign_38_Q3,21-04-2025,27-05-2025,71038.28,Male,19,Brazil,New Davidberg,Fashion
12528,145,0232d,16-07-2025,05:19:11,Night,Click,20,Facebook,Carousel,Male,25-34,Travel,20,Campaign_20_Winter,17-02-2025,18-05-2025,98904.66,Male,39,United States,Michelleshire,Food
12528,145,0232d,16-07-2025,05:19:11,Night,Click,20,Facebook,Carousel,Male,25-34,Travel,20,Campaign_20_Winter,17-02-2025,18-05-2025,98904.66,Male,39,United States,Michelleshire,News
12528,145,0232d,16-07-2025,05:19:11,Night,Click,20,Facebook,Carousel,Male,25-34,Travel,20,Campaign_20_Winter,17-02-2025,18-05-2025,98904.66,Male,39,United States,Michelleshire,Gaming
14025,76,98269,14-05-2025,07:45:48,Morning,Impression,11,Facebook,Video,Female,18-24,Technology,11,Campaign_11_Q3,24-04-2025,02-07-2025,79067.91,Male,21,India,Hayesberg,News
14025,76,98269,14-05-2025,07:45:48,Morning,Impression,11,Facebook,Video,Female,18-24,News,11,Campaign_11_Q3,24-04-2025,02-07-2025,79067.91,Male,21,India,Hayesberg,News
14025,76,98269,14-05-2025,07:45:48,Morning,Impression,11,Facebook,Video,Female,18-24,Technology,11,Campaign_11_Q3,24-04-2025,02-07-2025,79067.91,Male,21,India,Hayesberg,Sports
14025,76,98269,14-05-2025,07:45:48,Morning,Impression,11,Facebook,Video,Female,18-24,News,11,Campaign_11_Q3,24-04-2025,02-07-2025,79067.91,Male,21,India,Hayesberg,Sports
24543,171,7c02c,26-06-2025,23:44:17,Evening,Impression,13,Instagram,Stories,Male,All,Health,13,Campaign_13_Winter,19-04-2025,01-07-2025,21855.42,Male,16,Mexico,North Markland,Travel
25527,114,9eeab,03-06-2025,01:36:04,Night,Impression,38,Facebook,Stories,Female,18-24,News,38,Campaign_38_Q3,21-04-2025,27-05-2025,71038.28,Male,19,Canada,South Michele,Fashion
25527,114,9eeab,03-06-2025,01:36:04,Night,Impression,38,Facebook,Stories,Female,18-24,Health,38,Campaign_38_Q3,21-04-2025,27-05-2025,71038.28,Male,19,Canada,South Michele,Fashion
25527,114,9eeab,03-06-2025,01:36:04,Night,Impression,38,Facebook,Stories,Female,18-24,News,38,Campaign_38_Q3,21-04-2025,27-05-2025,71038.28,Male,19,Canada,South Michele,Fitness
25527,114,9eeab,03-06-2025,01:36:04,Night,Impression,38,Facebook,Stories,Female,18-24,Health,38,Campaign_38_Q3,21-04-2025,27-05-2025,71038.28,Male,19,Canada,South Michele,Fitness
25819,184,d25a9,17-05-2025,21:48:49,Evening,Impression,40,Instagram,Image,Male,25-34,Travel,40,Campaign_40_Summer,04-03-2025,20-04-2025,53936.41,Female,51,Australia,West Nicolemouth,Lifestyle
25819,184,d25a9,17-05-2025,21:48:49,Evening,Impression,40,Instagram,Image,Male,25-34,Travel,40,Campaign_40_Summer,04-03-2025,20-04-2025,53936.41,Female,51,Australia,West Nicolemouth,Finance
32545,112,c598a,18-05-2025,00:07:06,Night,Click,15,Facebook,Video,All,35-44,Food,15,Campaign_15_Launch,21-03-2025,11-06-2025,85407.23,Female,19,Germany,Jasonton,Health
32545,112,c598a,18-05-2025,00:07:06,Night,Click,15,Facebook,Video,All,35-44,Food,15,Campaign_15_Launch,21-03-2025,11-06-2025,85407.23,Female,19,Germany,Jasonton,Lifestyle
32545,112,c598a,18-05-2025,00:07:06,Night,Click,15,Facebook,Video,All,35-44,Food,15,Campaign_15_Launch,21-03-2025,11-06-2025,85407.23,Female,19,Germany,Jasonton,Food
35613,144,287ba,27-05-2025,20:37:43,Evening,Impression,34,Instagram,Stories,Female,18-24,Fitness,34,Campaign_34_Winter,10-07-2025,08-09-2025,26104.3,Male,18,Japan,Webbmouth,Art
35613,144,287ba,27-05-2025,20:37:43,Evening,Impression,34,Instagram,Stories,Female,18-24,Health,34,Campaign_34_Winter,10-07-2025,08-09-2025,26104.3,Male,18,Japan,Webbmouth,Art
40713,155,57796,16-05-2025,16:47:28,Afternoon,Impression,30,Facebook,Video,All,25-34,Food,30,Campaign_30_Winter,25-02-2025,10-05-2025,73911.29,Male,22,Canada,Hodgesstad,Food
40713,155,57796,16-05-2025,16:47:28,Afternoon,Impression,30,Facebook,Video,All,25-34,Food,30,Campaign_30_Winter,25-02-2025,10-05-2025,73911.29,Male,22,Canada,Hodgesstad,Sports
40713,155,57796,16-05-2025,16:47:28,Afternoon,Impression,30,Facebook,Video,All,25-34,Food,30,Campaign_30_Winter,25-02-2025,10-05-2025,73911.29,Male,22,Canada,Hodgesstad,Art
48292,151,d25a9,19-05-2025,10:51:30,Morning,Click,34,Facebook,Carousel,All,35-44,Fashion,34,Campaign_34_Winter,10-07-2025,08-09-2025,26104.3,Female,51,Australia,West Nicolemouth,Lifestyle
48292,151,d25a9,19-05-2025,10:51:30,Morning,Click,34,Facebook,Carousel,All,35-44,Fashion,34,Campaign_34_Winter,10-07-2025,08-09-2025,26104.3,Female,51,Australia,West Nicolemouth,Finance
48707,53,57796,04-08-2025,21:52:00,Evening,Impression,13,Facebook,Stories,Female,25-34,Sports,13,Campaign_13_Winter,19-04-2025,01-07-2025,21855.42,Male,22,Canada,Hodgesstad,Food
48707,53,57796,04-08-2025,21:52:00,Evening,Impression,13,Facebook,Stories,Female,25-34,Sports,13,Campaign_13_Winter,19-04-2025,01-07-2025,21855.42,Male,22,Canada,Hodgesstad,Sports
48707,53,57796,04-08-2025,21:52:00,Evening,Impression,13,Facebook,Stories,Female,25-34,Sports,13,Campaign_13_Winter,19-04-2025,01-07-2025,21855.42,Male,22,Canada,Hodgesstad,Art
49954,45,adb38,19-06-2025,03:55:34,Night,Click,38,Facebook,Carousel,Female,All,Sports,38,Campaign_38_Q3,21-04-2025,27-05-2025,71038.28,Male,26,United Kingdom,Port Stephanieview,Sports
49954,45,adb38,19-06-2025,03:55:34,Night,Click,38,Facebook,Carousel,Female,All,Gaming,38,Campaign_38_Q3,21-04-2025,27-05-2025,71038.28,Male,26,United Kingdom,Port Stephanieview,Sports
8562,148,722ab,29-06-2025,11:49:05,Morning,Impression,8,Facebook,Carousel,Male,All,Finance,8,Campaign_8_Q3,25-02-2025,07-04-2025,39953.19,Female,25,Germany,West Anthonytown,Fitness
8562,148,722ab,29-06-2025,11:49:05,Morning,Impression,8,Facebook,Carousel,Male,All,Photography,8,Campaign_8_Q3,25-02-2025,07-04-2025,39953.19,Female,25,Germany,West Anthonytown,Fitness
8562,148,722ab,29-06-2025,11:49:05,Morning,Impression,8,Facebook,Carousel,Male,All,Finance,8,Campaign_8_Q3,25-02-2025,07-04-2025,39953.19,Female,25,Germany,West Anthonytown,Art
8562,148,722ab,29-06-2025,11:49:05,Morning,Impression,8,Facebook,Carousel,Male,All,Photography,8,Campaign_8_Q3,25-02-2025,07-04-2025,39953.19,Female,25,Germany,West Anthonytown,Art
26122,167,d8071,25-06-2025,21:53:15,Evening,Impression,42,Instagram,Carousel,All,25-34,Art,42,Campaign_42_Summer,08-06-2025,25-07-2025,7918.04,Male,16,Japan,Danielview,Finance
26122,167,d8071,25-06-2025,21:53:15,Evening,Impression,42,Instagram,Carousel,All,25-34,Art,42,Campaign_42_Summer,08-06-2025,25-07-2025,7918.04,Male,16,Japan,Danielview,Health
26122,167,d8071,25-06-2025,21:53:15,Evening,Impression,42,Instagram,Carousel,All,25-34,Art,42,Campaign_42_Summer,08-06-2025,25-07-2025,7918.04,Male,16,Japan,Danielview,Lifestyle
31451,48,357ea,03-07-2025,02:59:21,Night,Impression,42,Facebook,Carousel,All,All,Finance,42,Campaign_42_Summer,08-06-2025,25-07-2025,7918.04,Male,31,Brazil,Weaverfurt,News
31451,48,357ea,03-07-2025,02:59:21,Night,Impression,42,Facebook,Carousel,All,All,Lifestyle,42,Campaign_42_Summer,08-06-2025,25-07-2025,7918.04,Male,31,Brazil,Weaverfurt,News
31451,48,357ea,03-07-2025,02:59:21,Night,Impression,42,Facebook,Carousel,All,All,Finance,42,Campaign_42_Summer,08-06-2025,25-07-2025,7918.04,Male,31,Brazil,Weaverfurt,Technology
31451,48,357ea,03-07-2025,02:59:21,Night,Impression,42,Facebook,Carousel,All,All,Lifestyle,42,Campaign_42_Summer,08-06-2025,25-07-2025,7918.04,Male,31,Brazil,Weaverfurt,Technology
31451,48,357ea,03-07-2025,02:59:21,Night,Impression,42,Facebook,Carousel,All,All,Finance,42,Campaign_42_Summer,08-06-2025,25-07-2025,7918.04,Male,31,Brazil,Weaverfurt,Travel
31451,48,357ea,03-07-2025,02:59:21,Night,Impression,42,Facebook,Carousel,All,All,Lifestyle,42,Campaign_42_Summer,08-06-2025,25-07-2025,7918.04,Male,31,Brazil,Weaverfurt,Travel
36160,157,d646a,05-06-2025,20:17:41,Evening,Impression,32,Instagram,Stories,Male,All,News,32,Campaign_32_Summer,02-05-2025,14-06-2025,81744.53,Male,19,Brazil,New Davidberg,News
36160,157,d646a,05-06-2025,20:17:41,Evening,Impression,32,Instagram,Stories,Male,All,Sports,32,Campaign_32_Summer,02-05-2025,14-06-2025,81744.53,Male,19,Brazil,New Davidberg,News
36160,157,d646a,05-06-2025,20:17:41,Evening,Impression,32,Instagram,Stories,Male,All,News,32,Campaign_32_Summer,02-05-2025,14-06-2025,81744.53,Male,19,Brazil,New Davidberg,Food
36160,157,d646a,05-06-2025,20:17:41,Evening,Impression,32,Instagram,Stories,Male,All,Sports,32,Campaign_32_Summer,02-05-2025,14-06-2025,81744.53,Male,19,Brazil,New Davidberg,Food
36160,157,d646a,05-06-2025,20:17:41,Evening,Impression,32,Instagram,Stories,Male,All,News,32,Campaign_32_Summer,02-05-2025,14-06-2025,81744.53,Male,19,Brazil,New Davidberg,Fashion
36160,157,d646a,05-06-2025,20:17:41,Evening,Impression,32,Instagram,Stories,Male,All,Sports,32,Campaign_32_Summer,02-05-2025,14-06-2025,81744.53,Male,19,Brazil,New Davidberg,Fashion
42327,200,7dfcf,02-07-2025,05:22:12,Night,Impression,44,Instagram,Carousel,Male,18-24,Photography,44,Campaign_44_Q3,14-07-2025,22-09-2025,15914.87,Male,24,United States,North Cindy,Travel
42327,200,7dfcf,02-07-2025,05:22:12,Night,Impression,44,Instagram,Carousel,Male,18-24,Photography,44,Campaign_44_Q3,14-07-2025,22-09-2025,15914.87,Male,24,United States,North Cindy,News
3721,117,74cfb,28-06-2025,01:53:38,Night,Impression,42,Facebook,Stories,All,18-24,Finance,42,Campaign_42_Summer,08-06-2025,25-07-2025,7918.04,Male,31,Mexico,Port Elizabethfurt,Technology
3721,117,74cfb,28-06-2025,01:53:38,Night,Impression,42,Facebook,Stories,All,18-24,Travel,42,Campaign_42_Summer,08-06-2025,25-07-2025,7918.04,Male,31,Mexico,Port Elizabethfurt,Technology
3721,117,74cfb,28-06-2025,01:53:38,Night,Impression,42,Facebook,Stories,All,18-24,Finance,42,Campaign_42_Summer,08-06-2025,25-07-2025,7918.04,Male,31,Mexico,Port Elizabethfurt,Fitness
3721,117,74cfb,28-06-2025,01:53:38,Night,Impression,42,Facebook,Stories,All,18-24,Travel,42,Campaign_42_Summer,08-06-2025,25-07-2025,7918.04,Male,31,Mexico,Port Elizabethfurt,Fitness
3721,117,74cfb,28-06-2025,01:53:38,Night,Impression,42,Facebook,Stories,All,18-24,Finance,42,Campaign_42_Summer,08-06-2025,25-07-2025,7918.04,Male,31,Mexico,Port Elizabethfurt,Health
3721,117,74cfb,28-06-2025,01:53:38,Night,Impression,42,Facebook,Stories,All,18-24,Travel,42,Campaign_42_Summer,08-06-2025,25-07-2025,7918.04,Male,31,Mexico,Port Elizabethfurt,Health
5307,41,48737,06-06-2025,13:34:37,Afternoon,Impression,38,Facebook,Carousel,All,25-34,Photography,38,Campaign_38_Q3,21-04-2025,27-05-2025,71038.28,Female,23,Germany,Port Tanner,Lifestyle
7493,8,1b86d,24-05-2025,17:37:12,Afternoon,Impression,13,Facebook,Carousel,All,25-34,Technology,13,Campaign_13_Winter,19-04-2025,01-07-2025,21855.42,Female,24,Australia,Rasmussenberg,Fashion
7493,8,1b86d,24-05-2025,17:37:12,Afternoon,Impression,13,Facebook,Carousel,All,25-34,Technology,13,Campaign_13_Winter,19-04-2025,01-07-2025,21855.42,Female,24,Australia,Rasmussenberg,Gaming
7493,8,1b86d,24-05-2025,17:37:12,Afternoon,Impression,13,Facebook,Carousel,All,25-34,Technology,13,Campaign_13_Winter,19-04-2025,01-07-2025,21855.42,Female,24,Australia,Rasmussenberg,Finance
9598,10,7332b,03-07-2025,08:13:10,Morning,Impression,17,Facebook,Stories,Female,18-24,Art,17,Campaign_17_Launch,22-04-2025,18-07-2025,86675.92,Female,20,France,East Sierrafort,Travel
9598,10,7332b,03-07-2025,08:13:10,Morning,Impression,17,Facebook,Stories,Female,18-24,Art,17,Campaign_17_Launch,22-04-2025,18-07-2025,86675.92,Female,20,France,East Sierrafort,Lifestyle
9598,10,7332b,03-07-2025,08:13:10,Morning,Impression,17,Facebook,Stories,Female,18-24,Art,17,Campaign_17_Launch,22-04-2025,18-07-2025,86675.92,Female,20,France,East Sierrafort,News
25249,191,2ac33,13-05-2025,11:13:33,Morning,Click,19,Facebook,Image,All,25-34,Lifestyle,19,Campaign_19_Winter,06-03-2025,15-05-2025,33182.45,Female,29,Brazil,South Carlaborough,Fitness
27051,161,9ec36,28-06-2025,13:16:44,Afternoon,Impression,15,Facebook,Image,Female,18-24,Art,15,Campaign_15_Launch,21-03-2025,11-06-2025,85407.23,Male,18,Brazil,Stephanieland,Finance
27051,161,9ec36,28-06-2025,13:16:44,Afternoon,Impression,15,Facebook,Image,Female,18-24,Finance,15,Campaign_15_Launch,21-03-2025,11-06-2025,85407.23,Male,18,Brazil,Stephanieland,Finance
33920,13,cbbe0,21-06-2025,01:11:00,Night,Impression,6,Facebook,Stories,Female,All,Health,6,Campaign_6_Winter,21-06-2025,13-09-2025,78607.49,Male,28,Brazil,New Williambury,Technology
33920,13,cbbe0,21-06-2025,01:11:00,Night,Impression,6,Facebook,Stories,Female,All,Food,6,Campaign_6_Winter,21-06-2025,13-09-2025,78607.49,Male,28,Brazil,New Williambury,Technology
35331,41,48737,02-07-2025,15:52:06,Afternoon,Impression,38,Facebook,Carousel,All,25-34,Photography,38,Campaign_38_Q3,21-04-2025,27-05-2025,71038.28,Female,23,Germany,Port Tanner,Lifestyle
37583,173,569f4,01-07-2025,07:03:25,Morning,Impression,47,Facebook,Stories,Male,All,Gaming,47,Campaign_47_Launch,17-06-2025,03-09-2025,69493.36,Female,32,Australia,Frostton,Gaming
37583,173,569f4,01-07-2025,07:03:25,Morning,Impression,47,Facebook,Stories,Male,All,Food,47,Campaign_47_Launch,17-06-2025,03-09-2025,69493.36,Female,32,Australia,Frostton,Gaming
38262,175,8bfe1,02-06-2025,05:50:53,Night,Click,3,Facebook,Image,Male,25-34,Lifestyle,3,Campaign_3_Winter,04-05-2025,29-06-2025,14343.25,Female,35,United Kingdom,Jamesport,Travel
38262,175,8bfe1,02-06-2025,05:50:53,Night,Click,3,Facebook,Image,Male,25-34,Fitness,3,Campaign_3_Winter,04-05-2025,29-06-2025,14343.25,Female,35,United Kingdom,Jamesport,Travel
38262,175,8bfe1,02-06-2025,05:50:53,Night,Click,3,Facebook,Image,Male,25-34,Lifestyle,3,Campaign_3_Winter,04-05-2025,29-06-2025,14343.25,Female,35,United Kingdom,Jamesport,Sports
38262,175,8bfe1,02-06-2025,05:50:53,Night,Click,3,Facebook,Image,Male,25-34,Fitness,3,Campaign_3_Winter,04-05-2025,29-06-2025,14343.25,Female,35,United Kingdom,Jamesport,Sports
40483,106,7332b,26-06-2025,00:27:05,Night,Impression,22,Facebook,Stories,Female,All,News,22,Campaign_22_Q3,17-03-2025,22-04-2025,35743.4,Female,20,France,East Sierrafort,Travel
40483,106,7332b,26-06-2025,00:27:05,Night,Impression,22,Facebook,Stories,Female,All,Fashion,22,Campaign_22_Q3,17-03-2025,22-04-2025,35743.4,Female,20,France,East Sierrafort,Travel
40483,106,7332b,26-06-2025,00:27:05,Night,Impression,22,Facebook,Stories,Female,All,News,22,Campaign_22_Q3,17-03-2025,22-04-2025,35743.4,Female,20,France,East Sierrafort,Lifestyle
40483,106,7332b,26-06-2025,00:27:05,Night,Impression,22,Facebook,Stories,Female,All,Fashion,22,Campaign_22_Q3,17-03-2025,22-04-2025,35743.4,Female,20,France,East Sierrafort,Lifestyle
40483,106,7332b,26-06-2025,00:27:05,Night,Impression,22,Facebook,Stories,Female,All,News,22,Campaign_22_Q3,17-03-2025,22-04-2025,35743.4,Female,20,France,East Sierrafort,News
40483,106,7332b,26-06-2025,00:27:05,Night,Impression,22,Facebook,Stories,Female,All,Fashion,22,Campaign_22_Q3,17-03-2025,22-04-2025,35743.4,Female,20,France,East Sierrafort,News
43723,74,5e657,26-06-2025,20:02:44,Evening,Impression,17,Instagram,Image,Female,18-24,Finance,17,Campaign_17_Launch,22-04-2025,18-07-2025,86675.92,Male,35,United Kingdom,North Denise,Fashion
43723,74,5e657,26-06-2025,20:02:44,Evening,Impression,17,Instagram,Image,Female,18-24,Lifestyle,17,Campaign_17_Launch,22-04-2025,18-07-2025,86675.92,Male,35,United Kingdom,North Denise,Fashion
43723,74,5e657,26-06-2025,20:02:44,Evening,Impression,17,Instagram,Image,Female,18-24,Finance,17,Campaign_17_Launch,22-04-2025,18-07-2025,86675.92,Male,35,United Kingdom,North Denise,Fitness
43723,74,5e657,26-06-2025,20:02:44,Evening,Impression,17,Instagram,Image,Female,18-24,Lifestyle,17,Campaign_17_Launch,22-04-2025,18-07-2025,86675.92,Male,35,United Kingdom,North Denise,Fitness
43723,74,5e657,26-06-2025,20:02:44,Evening,Impression,17,Instagram,Image,Female,18-24,Finance,17,Campaign_17_Launch,22-04-2025,18-07-2025,86675.92,Male,35,United Kingdom,North Denise,Health
43723,74,5e657,26-06-2025,20:02:44,Evening,Impression,17,Instagram,Image,Female,18-24,Lifestyle,17,Campaign_17_Launch,22-04-2025,18-07-2025,86675.92,Male,35,United Kingdom,North Denise,Health
44893,100,9b842,17-05-2025,19:24:40,Evening,Click,50,Instagram,Image,Female,25-34,Art,50,Campaign_50_Summer,02-07-2025,03-08-2025,47274.7,Male,27,United States,Port Annfurt,Art
44893,100,9b842,17-05-2025,19:24:40,Evening,Click,50,Instagram,Image,Female,25-34,Photography,50,Campaign_50_Summer,02-07-2025,03-08-2025,47274.7,Male,27,United States,Port Annfurt,Art
44893,100,9b842,17-05-2025,19:24:40,Evening,Click,50,Instagram,Image,Female,25-34,Art,50,Campaign_50_Summer,02-07-2025,03-08-2025,47274.7,Male,27,United States,Port Annfurt,Photography
44893,100,9b842,17-05-2025,19:24:40,Evening,Click,50,Instagram,Image,Female,25-34,Photography,50,Campaign_50_Summer,02-07-2025,03-08-2025,47274.7,Male,27,United States,Port Annfurt,Photography
47079,173,569f4,26-06-2025,22:38:55,Evening,Impression,47,Facebook,Stories,Male,All,Gaming,47,Campaign_47_Launch,17-06-2025,03-09-2025,69493.36,Female,32,Australia,Frostton,Gaming
47079,173,569f4,26-06-2025,22:38:55,Evening,Impression,47,Facebook,Stories,Male,All,Food,47,Campaign_47_Launch,17-06-2025,03-09-2025,69493.36,Female,32,Australia,Frostton,Gaming
49437,127,181f0,04-06-2025,02:20:56,Night,Impression,47,Facebook,Stories,Female,All,Gaming,47,Campaign_47_Launch,17-06-2025,03-09-2025,69493.36,Male,19,United States,Barbaraport,Gaming
49437,127,181f0,04-06-2025,02:20:56,Night,Impression,47,Facebook,Stories,Female,All,Travel,47,Campaign_47_Launch,17-06-2025,03-09-2025,69493.36,Male,19,United States,Barbaraport,Gaming
49437,127,181f0,04-06-2025,02:20:56,Night,Impression,47,Facebook,Stories,Female,All,Gaming,47,Campaign_47_Launch,17-06-2025,03-09-2025,69493.36,Male,19,United States,Barbaraport,Technology
49437,127,181f0,04-06-2025,02:20:56,Night,Impression,47,Facebook,Stories,Female,All,Travel,47,Campaign_47_Launch,17-06-2025,03-09-2025,69493.36,Male,19,United States,Barbaraport,Technology
5441,183,2123b,02-06-2025,17:48:09,Afternoon,Impression,20,Instagram,Stories,All,All,Gaming,20,Campaign_20_Winter,17-02-2025,18-05-2025,98904.66,Female,16,United States,Laurenville,Art
7880,42,81518,13-07-2025,06:19:57,Morning,Impression,19,Facebook,Video,Female,25-34,Health,19,Campaign_19_Winter,06-03-2025,15-05-2025,33182.45,Female,20,Germany,Stacymouth,Fitness
8946,119,4a929,15-05-2025,18:47:17,Evening,Impression,44,Instagram,Carousel,All,35-44,Health,44,Campaign_44_Q3,14-07-2025,22-09-2025,15914.87,Male,22,United Kingdom,West David,Technology
